"","finalStackSize","lowestStackSize"
"5001",64895,47840
"5002",58925,49765
"5003",63990,48801
"5004",50765,42944
"5005",58720,47735
"5006",49310,46645
"5007",56325,49253
"5008",69100,49633
"5009",64845,49899
"5010",76545,49069
"5011",58555,48954
"5012",66915,48540
"5013",67670,47927
"5014",65020,49407
"5015",69880,49219
"5016",65225,49698
"5017",62115,49791
"5018",71245,48035
"5019",66535,49442
"5020",44500,40027
"5021",77685,49542
"5022",64255,49899
"5023",47215,46067
"5024",64675,47952
"5025",77155,47214
"5026",59160,48538
"5027",76265,49712
"5028",68810,49552
"5029",57185,49279
"5030",42710,38715
"5031",64590,49409
"5032",68640,50000
"5033",68945,49667
"5034",73810,49665
"5035",52990,44698
"5036",67515,47386
"5037",59125,41329
"5038",77670,49598
"5039",59170,48383
"5040",60325,45902
"5041",64145,47986
"5042",70760,49798
"5043",69265,49206
"5044",64265,47792
"5045",67280,49149
"5046",69035,48867
"5047",59165,45501
"5048",71660,46922
"5049",51980,49799
"5050",62410,49320
"5051",60205,46788
"5052",62130,49998
"5053",62415,48834
"5054",66160,49304
"5055",52200,42699
"5056",64575,49576
"5057",69115,49044
"5058",60080,46968
"5059",55470,48103
"5060",60445,44125
"5061",46320,45304
"5062",64725,49773
"5063",70695,48324
"5064",75595,48733
"5065",72670,49799
"5066",59625,44333
"5067",82015,49085
"5068",67220,49580
"5069",70185,46520
"5070",64325,43027
"5071",60230,49561
"5072",83450,49698
"5073",55525,47072
"5074",59745,49095
"5075",58200,48677
"5076",63570,49306
"5077",64615,49855
"5078",72880,48485
"5079",59165,50000
"5080",76375,49598
"5081",57620,43153
"5082",75490,49422
"5083",73555,48853
"5084",54455,44706
"5085",64705,48908
"5086",72330,50000
"5087",78000,49485
"5088",58785,49211
"5089",64860,48486
"5090",69525,50000
"5091",53090,47272
"5092",57825,46072
"5093",70540,49325
"5094",74990,49799
"5095",60080,46911
"5096",56460,42789
"5097",61360,48944
"5098",67720,49675
"5099",62630,46349
"5100",61695,49799
"5101",60170,48681
"5102",66040,49799
"5103",64315,49845
"5104",70005,48815
"5105",70890,49387
"5106",67955,46865
"5107",67315,48243
"5108",63485,50000
"5109",69845,49308
"5110",43570,40459
"5111",74250,49477
"5112",71505,49218
"5113",48655,41013
"5114",64860,49006
"5115",65390,48314
"5116",62470,49278
"5117",55105,48664
"5118",66370,46350
"5119",74045,49157
"5120",65350,47297
"5121",70540,47773
"5122",69050,48501
"5123",58275,45350
"5124",70655,49899
"5125",63220,47489
"5126",67105,50000
"5127",74985,49323
"5128",60675,48523
"5129",50860,47121
"5130",63145,49509
"5131",67615,48486
"5132",63995,49729
"5133",56160,43523
"5134",61795,48602
"5135",73770,47812
"5136",66270,49998
"5137",63110,49912
"5138",66460,49036
"5139",77465,49977
"5140",48745,48552
"5141",69265,49120
"5142",61685,48553
"5143",55905,45896
"5144",52380,47936
"5145",62260,44119
"5146",51475,44983
"5147",66435,47960
"5148",63285,50000
"5149",56695,50000
"5150",58700,47454
"5151",60825,50000
"5152",66805,48281
"5153",68760,50000
"5154",56990,49271
"5155",68165,49799
"5156",65560,50000
"5157",62470,47607
"5158",51275,48061
"5159",58965,48442
"5160",61195,47416
"5161",60160,46128
"5162",67685,47485
"5163",66410,48486
"5164",68810,49998
"5165",50530,38857
"5166",52865,49625
"5167",59720,43441
"5168",65980,49899
"5169",62910,48385
"5170",55620,41407
"5171",57040,47095
"5172",68475,49403
"5173",63045,49382
"5174",51580,45409
"5175",62580,50000
"5176",61625,48950
"5177",57935,47465
"5178",77105,49644
"5179",50500,45139
"5180",56545,48866
"5181",60470,49798
"5182",67090,47522
"5183",74000,49331
"5184",74040,49927
"5185",69275,48883
"5186",61300,48898
"5187",65890,49535
"5188",68310,48692
"5189",60995,49411
"5190",55940,46142
"5191",53575,44920
"5192",73565,48715
"5193",45030,41041
"5194",66150,49757
"5195",62130,49702
"5196",69765,49346
"5197",81885,49275
"5198",68110,49257
"5199",64100,50000
"5200",66820,49528
"5201",72920,48288
"5202",70540,48741
"5203",65700,48605
"5204",73600,49207
"5205",63955,44354
"5206",73210,48045
"5207",60935,47004
"5208",59200,47253
"5209",79770,50000
"5210",63700,49549
"5211",54990,49774
"5212",81605,48886
"5213",64260,49593
"5214",55825,46090
"5215",64900,47925
"5216",61565,48533
"5217",55585,47123
"5218",45650,39811
"5219",70645,49068
"5220",50780,42543
"5221",56835,47446
"5222",64710,49899
"5223",48745,45109
"5224",65680,48633
"5225",57560,45914
"5226",60095,46244
"5227",66435,49315
"5228",62775,49698
"5229",83270,49898
"5230",65245,49572
"5231",58440,48055
"5232",68020,49174
"5233",66565,48304
"5234",58280,44819
"5235",67040,47744
"5236",75005,50000
"5237",57310,49799
"5238",72225,49185
"5239",61655,47267
"5240",61720,49598
"5241",69830,49148
"5242",60795,48365
"5243",61580,45793
"5244",68415,49799
"5245",75240,49955
"5246",60435,49698
"5247",62435,48257
"5248",65070,49741
"5249",64875,49899
"5250",62685,46533
"5251",84490,49458
"5252",50255,46961
"5253",65860,46632
"5254",71505,48421
"5255",71755,49432
"5256",50575,37364
"5257",65090,48145
"5258",70470,47797
"5259",76335,49580
"5260",58815,43641
"5261",60810,47046
"5262",67855,50000
"5263",57565,49303
"5264",70610,49476
"5265",57370,49698
"5266",56820,49798
"5267",62560,49999
"5268",45570,36055
"5269",71990,49367
"5270",57185,45617
"5271",58535,45454
"5272",55235,46709
"5273",67195,48717
"5274",66435,47873
"5275",61175,49480
"5276",74665,49773
"5277",64650,50000
"5278",81165,49898
"5279",70850,50000
"5280",66465,48468
"5281",60320,46191
"5282",60345,49413
"5283",74195,49111
"5284",54730,48327
"5285",58965,50000
"5286",63860,47027
"5287",62000,48182
"5288",48330,43136
"5289",52480,50000
"5290",47015,31691
"5291",68880,43505
"5292",64100,49767
"5293",71760,50000
"5294",62075,49477
"5295",50995,48278
"5296",70145,49899
"5297",52320,47921
"5298",62910,49899
"5299",62075,45248
"5300",69980,48759
"5301",47505,47016
"5302",78010,49890
"5303",73965,48088
"5304",48605,40563
"5305",67175,49516
"5306",65490,46735
"5307",62130,49020
"5308",61780,49015
"5309",72800,46637
"5310",72030,48568
"5311",61480,48959
"5312",66915,48904
"5313",72685,49054
"5314",63520,48329
"5315",62850,46918
"5316",69555,49598
"5317",62080,48816
"5318",66105,50000
"5319",78650,47466
"5320",70530,49899
"5321",58670,45347
"5322",65020,49870
"5323",60950,47204
"5324",68920,50000
"5325",60745,46945
"5326",68850,50000
"5327",74920,49547
"5328",61595,49399
"5329",62520,49765
"5330",64695,47987
"5331",63795,49427
"5332",56090,49540
"5333",70760,49545
"5334",74315,49925
"5335",59980,49285
"5336",59660,49482
"5337",61925,47650
"5338",52125,45446
"5339",63020,45609
"5340",57110,49332
"5341",65905,45685
"5342",61785,46798
"5343",52600,49605
"5344",50965,47063
"5345",64765,47018
"5346",53370,48048
"5347",54960,44785
"5348",54375,47812
"5349",63295,49798
"5350",60130,47311
"5351",68680,45177
"5352",52980,45688
"5353",66475,49521
"5354",50210,48907
"5355",74720,49244
"5356",55645,50000
"5357",57850,49425
"5358",70420,48989
"5359",64055,49125
"5360",75100,49545
"5361",74870,49514
"5362",65085,49310
"5363",56780,46232
"5364",71795,49905
"5365",64770,45575
"5366",63925,45972
"5367",67865,49899
"5368",64005,48056
"5369",63270,48027
"5370",57970,49563
"5371",60800,48752
"5372",53815,48331
"5373",64125,48231
"5374",70990,47961
"5375",60250,44566
"5376",80440,49934
"5377",66750,48587
"5378",65320,49214
"5379",56590,47765
"5380",80000,49662
"5381",57550,46039
"5382",67655,47695
"5383",59340,45403
"5384",69410,47331
"5385",58310,47804
"5386",59370,50000
"5387",53860,47109
"5388",61480,46403
"5389",74230,49839
"5390",75580,48961
"5391",71035,49698
"5392",54610,46581
"5393",65155,49084
"5394",61845,48711
"5395",52870,49665
"5396",59275,50000
"5397",68495,46924
"5398",66805,45996
"5399",61585,49998
"5400",60530,47116
"5401",63700,48690
"5402",55200,44415
"5403",63200,49567
"5404",64465,48788
"5405",50885,43942
"5406",62325,49152
"5407",55530,42303
"5408",72905,49750
"5409",59360,46722
"5410",64385,50000
"5411",64900,48136
"5412",54250,41470
"5413",52920,49211
"5414",71135,46627
"5415",48805,47381
"5416",55470,47719
"5417",72955,49597
"5418",68445,49827
"5419",55545,47194
"5420",62925,47731
"5421",73480,49258
"5422",60370,49799
"5423",68235,49518
"5424",71195,48833
"5425",65150,49321
"5426",64610,49031
"5427",69970,49697
"5428",61870,49721
"5429",65000,48782
"5430",56430,49142
"5431",74545,49898
"5432",74565,48825
"5433",63870,48659
"5434",50155,48979
"5435",57755,47484
"5436",43145,42794
"5437",70035,49148
"5438",70720,49137
"5439",49020,45745
"5440",68790,49698
"5441",61285,47090
"5442",61610,48324
"5443",63365,49641
"5444",67825,49806
"5445",65235,47423
"5446",69495,47748
"5447",68805,49496
"5448",67365,49749
"5449",60580,47000
"5450",54885,49990
"5451",69865,45805
"5452",66050,48234
"5453",77140,49560
"5454",74210,46870
"5455",62370,49496
"5456",68580,49404
"5457",59435,46474
"5458",60580,49765
"5459",72380,49899
"5460",58060,42131
"5461",77880,48660
"5462",53080,48838
"5463",60580,49168
"5464",34815,24339
"5465",62805,50000
"5466",56595,49521
"5467",51880,47494
"5468",55970,44975
"5469",65040,48277
"5470",66365,46080
"5471",73245,48766
"5472",64840,48987
"5473",61495,49569
"5474",66515,49590
"5475",64685,47426
"5476",64400,46852
"5477",61505,49598
"5478",62640,48502
"5479",59605,48782
"5480",77065,50000
"5481",54250,46905
"5482",70620,48871
"5483",63455,46897
"5484",70200,49048
"5485",55830,47518
"5486",54625,48702
"5487",78020,48408
"5488",64820,48768
"5489",54570,45264
"5490",67650,49698
"5491",66060,48656
"5492",67430,49331
"5493",79790,47660
"5494",72465,49502
"5495",61045,42872
"5496",63100,48649
"5497",66875,48168
"5498",66280,46104
"5499",54855,47890
"5500",55545,49738
"5501",67630,47908
"5502",57165,46447
"5503",71930,48547
"5504",60830,46990
"5505",75685,49798
"5506",67240,49899
"5507",60600,49052
"5508",48140,42211
"5509",59590,46228
"5510",57540,48666
"5511",56760,42984
"5512",75735,47306
"5513",52720,49248
"5514",61030,49659
"5515",53390,44263
"5516",55110,44860
"5517",69450,46801
"5518",58595,48181
"5519",58205,49444
"5520",71745,49899
"5521",61535,48437
"5522",69550,49252
"5523",70370,48078
"5524",62850,49483
"5525",61115,49225
"5526",69890,48866
"5527",60020,48404
"5528",58510,47865
"5529",56085,48856
"5530",56510,48371
"5531",57530,49285
"5532",60440,49965
"5533",67720,48054
"5534",59790,49046
"5535",63405,49685
"5536",60540,48206
"5537",55615,47342
"5538",67080,49892
"5539",56530,43372
"5540",56520,49210
"5541",67050,49799
"5542",59005,47426
"5543",54675,46317
"5544",71230,47727
"5545",59760,49170
"5546",66900,49429
"5547",52430,41060
"5548",61115,47137
"5549",63580,48679
"5550",73780,47695
"5551",69925,48957
"5552",70540,48412
"5553",58485,45849
"5554",73760,49346
"5555",65040,49336
"5556",59765,47470
"5557",62870,45788
"5558",64070,48717
"5559",59650,49799
"5560",71480,49899
"5561",65890,49671
"5562",55705,48430
"5563",57920,49150
"5564",45885,41568
"5565",69785,47663
"5566",61030,48042
"5567",52105,42796
"5568",64510,43677
"5569",70185,48529
"5570",70540,49565
"5571",60985,48254
"5572",68670,50000
"5573",69530,49221
"5574",64365,48243
"5575",67435,48761
"5576",58850,47773
"5577",70350,49198
"5578",69925,48684
"5579",60855,49982
"5580",66210,49352
"5581",50335,38850
"5582",53915,42438
"5583",70435,47367
"5584",65790,49657
"5585",51755,46961
"5586",67745,48675
"5587",66175,49137
"5588",62260,49607
"5589",71600,49698
"5590",66505,46884
"5591",61555,49014
"5592",79130,49899
"5593",58160,49751
"5594",49065,46650
"5595",76510,50000
"5596",67460,50000
"5597",62865,49756
"5598",66490,49548
"5599",72525,48714
"5600",62480,48813
"5601",73495,49062
"5602",66705,48734
"5603",53545,46729
"5604",68270,49735
"5605",57075,44797
"5606",68355,49072
"5607",69210,48265
"5608",61075,48443
"5609",77475,49146
"5610",62095,49998
"5611",66855,47919
"5612",68575,50000
"5613",56010,42735
"5614",57915,47707
"5615",63000,48206
"5616",67465,47663
"5617",64240,47020
"5618",71945,49799
"5619",69535,49902
"5620",67905,48916
"5621",71060,49899
"5622",62460,49790
"5623",61750,49570
"5624",62015,49698
"5625",75585,50000
"5626",67115,50000
"5627",65275,49012
"5628",80030,48965
"5629",56385,47999
"5630",74690,49886
"5631",58890,49118
"5632",67600,47620
"5633",68420,49899
"5634",54565,45779
"5635",62635,48471
"5636",52560,48741
"5637",79855,49517
"5638",52565,40178
"5639",69850,47383
"5640",64340,44744
"5641",62050,49998
"5642",71485,49899
"5643",63480,49669
"5644",61255,46960
"5645",64610,46203
"5646",73060,48868
"5647",67445,49698
"5648",57045,46597
"5649",62875,49520
"5650",67265,49247
"5651",48330,38513
"5652",60930,47685
"5653",55590,40201
"5654",51250,49243
"5655",55640,48430
"5656",73540,49616
"5657",72695,49798
"5658",77275,49798
"5659",61830,49557
"5660",59720,47838
"5661",59400,48315
"5662",60355,49162
"5663",55325,48208
"5664",74650,49686
"5665",75115,49339
"5666",63615,47354
"5667",55580,48283
"5668",68550,48786
"5669",44625,38501
"5670",53565,47165
"5671",65185,47163
"5672",55425,49200
"5673",63960,46122
"5674",65010,43607
"5675",76860,49960
"5676",76480,50000
"5677",57950,48106
"5678",68220,49570
"5679",64700,48596
"5680",61240,49284
"5681",70715,49865
"5682",68930,49899
"5683",70160,49325
"5684",77045,49730
"5685",63225,46482
"5686",77320,49586
"5687",72695,49630
"5688",66540,50000
"5689",48615,44514
"5690",63025,44951
"5691",59830,49698
"5692",68980,49898
"5693",61705,48463
"5694",74540,48624
"5695",73845,49112
"5696",58125,45964
"5697",63355,44808
"5698",44235,37234
"5699",36400,33065
"5700",57810,45921
"5701",61855,47797
"5702",59330,49560
"5703",77975,49266
"5704",72620,47458
"5705",55310,42793
"5706",60670,49798
"5707",70455,47360
"5708",64930,47556
"5709",58870,47011
"5710",64245,48734
"5711",69605,48863
"5712",61410,49570
"5713",62860,49598
"5714",66270,48987
"5715",60700,46950
"5716",46230,40411
"5717",77955,49955
"5718",70735,49600
"5719",59655,44923
"5720",70145,48480
"5721",61995,48298
"5722",63510,49263
"5723",65660,46369
"5724",57875,49012
"5725",55735,45656
"5726",62335,48478
"5727",62375,47205
"5728",78030,49795
"5729",52755,48904
"5730",74830,49998
"5731",62595,49687
"5732",63270,49799
"5733",73765,49598
"5734",56605,42798
"5735",70915,49579
"5736",64960,49020
"5737",69070,48610
"5738",77405,50000
"5739",59500,46381
"5740",57415,45235
"5741",60985,48529
"5742",55985,49686
"5743",57815,49915
"5744",65740,48942
"5745",63905,49225
"5746",71825,48198
"5747",58575,49071
"5748",78120,49642
"5749",72970,49429
"5750",63870,50000
"5751",70945,49375
"5752",75050,49160
"5753",67110,44725
"5754",72485,49408
"5755",63530,48476
"5756",57760,46767
"5757",60435,46469
"5758",64930,49899
"5759",62360,50000
"5760",63975,47787
"5761",72955,49743
"5762",67535,47737
"5763",55050,46828
"5764",65580,49799
"5765",60165,47516
"5766",59970,47074
"5767",61030,45240
"5768",61280,46239
"5769",67755,48742
"5770",73205,48842
"5771",76570,49534
"5772",70065,48892
"5773",55300,47495
"5774",51280,46890
"5775",59080,48837
"5776",59435,46129
"5777",65645,48477
"5778",67505,50000
"5779",60600,47708
"5780",65815,49566
"5781",76420,49581
"5782",61255,48231
"5783",62060,48986
"5784",76260,50000
"5785",60605,47742
"5786",60905,49483
"5787",69215,47857
"5788",58015,49899
"5789",76195,50000
"5790",58470,46176
"5791",62320,46262
"5792",61685,47583
"5793",64870,48330
"5794",60545,49210
"5795",62920,49252
"5796",52685,49598
"5797",61755,47443
"5798",68655,48223
"5799",45795,43176
"5800",59040,49676
"5801",66810,49030
"5802",78605,50000
"5803",63810,45181
"5804",56550,47156
"5805",68570,49677
"5806",75580,48456
"5807",65605,48795
"5808",52835,49024
"5809",59370,46514
"5810",54610,49037
"5811",64775,48872
"5812",66965,47421
"5813",61405,49602
"5814",60850,47140
"5815",51015,47561
"5816",58515,45030
"5817",62880,48161
"5818",57900,50000
"5819",57390,46062
"5820",64665,49090
"5821",54595,49031
"5822",48805,48779
"5823",73500,48462
"5824",66320,49885
"5825",70690,48656
"5826",77475,49709
"5827",54815,42764
"5828",43940,32775
"5829",73675,49650
"5830",61415,44865
"5831",71810,48340
"5832",66370,49156
"5833",44775,38467
"5834",82685,50000
"5835",54360,46117
"5836",66490,46049
"5837",67235,49762
"5838",72880,50000
"5839",69895,48287
"5840",71225,49309
"5841",63890,48647
"5842",66450,48188
"5843",48095,39201
"5844",56850,42864
"5845",66580,49603
"5846",65995,48726
"5847",78725,49698
"5848",67455,49425
"5849",57310,44370
"5850",68385,49799
"5851",58610,48675
"5852",68815,46628
"5853",62975,49123
"5854",76060,49799
"5855",57560,49178
"5856",69350,49578
"5857",56340,47741
"5858",56250,46031
"5859",59845,49352
"5860",51760,44187
"5861",62955,49640
"5862",73110,49165
"5863",71055,46140
"5864",59220,49550
"5865",69795,48812
"5866",61965,49598
"5867",69635,49492
"5868",57525,45073
"5869",65470,49799
"5870",72640,50000
"5871",84320,47943
"5872",66055,49780
"5873",57785,50000
"5874",53665,48951
"5875",55500,44402
"5876",64810,49022
"5877",58115,45760
"5878",61695,48243
"5879",62530,49947
"5880",66450,49799
"5881",60010,45538
"5882",52665,45469
"5883",64635,49899
"5884",64955,44288
"5885",61655,43591
"5886",70840,50000
"5887",62540,47842
"5888",73975,48549
"5889",74295,49798
"5890",67120,48514
"5891",59880,45778
"5892",58145,50000
"5893",62200,49499
"5894",68845,50000
"5895",56890,44601
"5896",73135,50000
"5897",62540,48852
"5898",61215,48862
"5899",75625,49282
"5900",64100,46837
"5901",61195,49810
"5902",68770,49244
"5903",71790,46812
"5904",60805,48106
"5905",48275,46554
"5906",54605,45544
"5907",48610,46475
"5908",71775,47627
"5909",52690,45291
"5910",63530,49778
"5911",68290,45081
"5912",55845,49203
"5913",72265,48347
"5914",61425,46627
"5915",61245,41544
"5916",71885,47612
"5917",64745,48933
"5918",69730,49799
"5919",58780,48889
"5920",60925,44656
"5921",54695,48020
"5922",74225,49698
"5923",71430,48529
"5924",77810,48871
"5925",57360,49899
"5926",58400,46269
"5927",59935,50000
"5928",71415,46989
"5929",71795,48258
"5930",68720,49627
"5931",73570,49690
"5932",68910,48137
"5933",44970,43812
"5934",57755,49532
"5935",61745,48978
"5936",68235,49570
"5937",62170,48813
"5938",51985,48763
"5939",63350,49297
"5940",81390,49898
"5941",63485,47409
"5942",39260,34906
"5943",55770,43749
"5944",55550,47765
"5945",54220,49165
"5946",78065,49841
"5947",60215,48229
"5948",67080,48176
"5949",56795,45651
"5950",70270,49899
"5951",63835,49680
"5952",68390,46639
"5953",67540,48624
"5954",68750,46721
"5955",57545,48151
"5956",60230,43464
"5957",67400,46794
"5958",58275,49397
"5959",52670,48458
"5960",56390,46272
"5961",68795,45255
"5962",72885,48894
"5963",78320,49177
"5964",64530,50000
"5965",68025,49822
"5966",72280,49527
"5967",63570,50000
"5968",75710,49899
"5969",70035,49898
"5970",76510,48863
"5971",46910,39733
"5972",65145,48032
"5973",71465,49907
"5974",63495,49899
"5975",50465,45573
"5976",59340,47935
"5977",62465,48896
"5978",68170,49309
"5979",59335,49246
"5980",70720,49899
"5981",71160,50000
"5982",68675,49743
"5983",56770,48160
"5984",49360,42065
"5985",56055,47641
"5986",63765,48086
"5987",58080,45796
"5988",68785,47751
"5989",64665,50000
"5990",64500,49476
"5991",48930,42961
"5992",62085,49491
"5993",65325,47222
"5994",81905,49781
"5995",69700,49116
"5996",63105,49278
"5997",68530,49899
"5998",55750,49563
"5999",63365,49698
"6000",67515,49899
"6001",65690,50000
"6002",69450,49220
"6003",52035,48401
"6004",61865,48827
"6005",54260,45198
"6006",51780,48322
"6007",79090,49799
"6008",46930,44512
"6009",72785,48932
"6010",80230,48880
"6011",71845,49899
"6012",76535,50000
"6013",69570,49998
"6014",61920,49241
"6015",67545,49241
"6016",66030,45484
"6017",74210,48546
"6018",54950,43845
"6019",60270,47587
"6020",67855,49599
"6021",66395,49633
"6022",63525,49614
"6023",46060,43234
"6024",55860,49117
"6025",54700,46813
"6026",57845,49866
"6027",53370,48514
"6028",59125,48367
"6029",67850,47359
"6030",69885,48748
"6031",56850,46928
"6032",63440,46167
"6033",73265,49799
"6034",76540,48149
"6035",44675,42472
"6036",68930,46821
"6037",64775,46937
"6038",73635,48212
"6039",77095,49899
"6040",50150,45682
"6041",72880,49799
"6042",58790,48868
"6043",42215,31591
"6044",68815,49300
"6045",53530,48922
"6046",50445,46656
"6047",71830,49221
"6048",67815,48989
"6049",77000,49440
"6050",57880,47807
"6051",74400,49698
"6052",69005,49698
"6053",63355,46323
"6054",70095,49192
"6055",68175,49266
"6056",59305,44781
"6057",54460,48531
"6058",61675,48973
"6059",74665,49742
"6060",63640,49493
"6061",67880,48648
"6062",61395,49503
"6063",57155,46452
"6064",54920,44158
"6065",59510,41895
"6066",64275,47770
"6067",78200,49777
"6068",59595,46366
"6069",70095,47548
"6070",70345,49569
"6071",61275,44333
"6072",60195,49753
"6073",79590,49899
"6074",49240,39016
"6075",63165,49504
"6076",57865,47759
"6077",62750,48105
"6078",40960,38804
"6079",70030,50000
"6080",56655,43949
"6081",50410,45113
"6082",71630,49998
"6083",75920,47772
"6084",58015,49036
"6085",69375,48065
"6086",62750,48876
"6087",53795,48786
"6088",72995,48511
"6089",62280,48723
"6090",65700,49899
"6091",51240,47377
"6092",69775,47304
"6093",71845,49598
"6094",56760,49296
"6095",63730,48483
"6096",58955,47265
"6097",67600,49521
"6098",64865,50000
"6099",54760,46787
"6100",66620,49799
"6101",60785,48259
"6102",52040,39742
"6103",63965,49640
"6104",72890,49899
"6105",59120,48751
"6106",57920,49899
"6107",63350,46429
"6108",56995,44818
"6109",76005,49899
"6110",66485,49585
"6111",47525,43193
"6112",52725,45532
"6113",68430,49154
"6114",59655,46848
"6115",78320,50000
"6116",63120,49207
"6117",77265,49007
"6118",65190,49598
"6119",73620,47504
"6120",58675,49901
"6121",68605,48954
"6122",56080,45579
"6123",63850,48665
"6124",66020,49052
"6125",74470,48390
"6126",46215,41441
"6127",68090,48735
"6128",49720,45409
"6129",51085,46999
"6130",72470,48672
"6131",60380,49885
"6132",66500,49899
"6133",73455,49898
"6134",63845,49799
"6135",60580,45360
"6136",63735,49165
"6137",68290,49316
"6138",58750,49676
"6139",60040,47778
"6140",60885,49331
"6141",64685,48651
"6142",52645,41596
"6143",69945,47799
"6144",67415,49899
"6145",67745,47042
"6146",54505,47898
"6147",64090,47883
"6148",70090,50000
"6149",59835,49680
"6150",73465,48860
"6151",64865,47620
"6152",54815,49343
"6153",60085,49364
"6154",64685,50000
"6155",55295,49899
"6156",66000,48220
"6157",62020,50000
"6158",44565,40733
"6159",72110,49455
"6160",62000,49899
"6161",54260,47924
"6162",70265,49698
"6163",54860,48338
"6164",63390,48192
"6165",57930,46339
"6166",66955,49535
"6167",58195,44983
"6168",72925,47218
"6169",73365,46978
"6170",64740,47592
"6171",40135,37121
"6172",67345,48046
"6173",74030,49104
"6174",57345,47468
"6175",60970,45021
"6176",60305,48844
"6177",60465,44498
"6178",65895,49413
"6179",43440,33669
"6180",50090,46504
"6181",59530,48533
"6182",71925,46006
"6183",47810,39835
"6184",64760,49542
"6185",64365,47096
"6186",66295,48359
"6187",60420,48549
"6188",65020,46871
"6189",67395,49348
"6190",63450,48937
"6191",58945,49905
"6192",58845,46406
"6193",61430,49598
"6194",64040,46527
"6195",75300,49855
"6196",55095,47440
"6197",69775,49477
"6198",60330,47785
"6199",69480,49926
"6200",47460,45498
"6201",63395,49647
"6202",55180,49357
"6203",55070,39376
"6204",68630,49668
"6205",64055,49392
"6206",76110,50000
"6207",52595,49680
"6208",58530,49687
"6209",56800,47566
"6210",72000,50000
"6211",68250,47551
"6212",65070,48095
"6213",75670,49417
"6214",58540,44674
"6215",59065,48733
"6216",45415,39715
"6217",54315,48746
"6218",58525,48795
"6219",53150,49133
"6220",62300,46442
"6221",64420,50000
"6222",52175,46820
"6223",55250,49042
"6224",54525,49325
"6225",71990,49505
"6226",69495,47002
"6227",56770,48583
"6228",71820,48906
"6229",72830,49361
"6230",62570,49770
"6231",63880,48105
"6232",64375,47916
"6233",64005,41512
"6234",53635,44982
"6235",49180,44579
"6236",73485,49798
"6237",48850,44453
"6238",58205,49644
"6239",63485,48827
"6240",50610,45700
"6241",58395,46751
"6242",58760,49799
"6243",65655,49899
"6244",66110,49245
"6245",58650,49322
"6246",72465,49698
"6247",43940,41944
"6248",75545,49250
"6249",57370,46715
"6250",65645,49799
"6251",64925,45417
"6252",59440,45783
"6253",55780,47289
"6254",58845,48026
"6255",71455,49992
"6256",49335,45497
"6257",71560,48985
"6258",46635,42815
"6259",62365,50000
"6260",62265,49899
"6261",59160,50000
"6262",66700,49799
"6263",64825,48891
"6264",64470,50000
"6265",51625,40842
"6266",62685,48631
"6267",63630,45609
"6268",66805,47249
"6269",78245,49571
"6270",55370,48102
"6271",72885,49710
"6272",62375,48379
"6273",60890,49843
"6274",62820,49861
"6275",64830,49332
"6276",67485,49585
"6277",63620,49985
"6278",69400,48660
"6279",59035,48722
"6280",64425,48424
"6281",67750,49609
"6282",69120,49698
"6283",71815,49590
"6284",78895,48775
"6285",64865,48349
"6286",47380,45908
"6287",72105,49520
"6288",59640,48769
"6289",73940,49998
"6290",65775,50000
"6291",57865,46193
"6292",54730,44098
"6293",46555,42014
"6294",49570,44409
"6295",62575,49162
"6296",59380,46371
"6297",55915,48749
"6298",55610,46254
"6299",82790,50000
"6300",69920,49235
"6301",65450,45487
"6302",63815,49560
"6303",60845,45487
"6304",61850,47679
"6305",76240,49339
"6306",59575,48708
"6307",61000,50000
"6308",61320,49899
"6309",62740,48441
"6310",67000,48912
"6311",54175,46214
"6312",73050,49750
"6313",50980,48718
"6314",75485,48070
"6315",62935,49010
"6316",80325,49631
"6317",58555,45577
"6318",62925,49799
"6319",51990,44530
"6320",69940,50000
"6321",58570,47542
"6322",68900,49227
"6323",78215,48659
"6324",68225,49312
"6325",63765,46951
"6326",56245,47137
"6327",72520,47789
"6328",64280,49656
"6329",70420,48435
"6330",61355,46815
"6331",70495,47860
"6332",67530,49207
"6333",65010,47713
"6334",55695,50000
"6335",68580,49798
"6336",68585,47918
"6337",49380,42038
"6338",58310,49898
"6339",62020,48397
"6340",56840,48000
"6341",70890,49665
"6342",62015,41044
"6343",57600,48610
"6344",76920,47027
"6345",53600,48169
"6346",58555,49333
"6347",79690,49638
"6348",68250,48017
"6349",73080,49364
"6350",71920,49794
"6351",61765,48359
"6352",57835,47933
"6353",53820,47316
"6354",63920,49580
"6355",54535,49676
"6356",68630,48359
"6357",72585,49667
"6358",76040,49662
"6359",65375,48996
"6360",78230,49710
"6361",62265,50000
"6362",63580,48458
"6363",84070,49899
"6364",68540,48840
"6365",77340,49798
"6366",68070,49376
"6367",70460,48528
"6368",72565,49899
"6369",57030,49717
"6370",56545,46776
"6371",66770,48315
"6372",57785,48356
"6373",72265,49799
"6374",67230,49175
"6375",65555,49799
"6376",65520,47235
"6377",47720,46011
"6378",65220,46161
"6379",65570,49799
"6380",65895,46906
"6381",62665,50000
"6382",70800,49723
"6383",46215,41996
"6384",68395,47426
"6385",60900,49600
"6386",69505,49334
"6387",74350,49390
"6388",60650,48496
"6389",70280,49715
"6390",62780,49236
"6391",73415,49899
"6392",53465,47645
"6393",64815,48879
"6394",73220,48659
"6395",56370,43681
"6396",73755,49344
"6397",82415,48124
"6398",63385,44744
